[19:06:56] [main/INFO]: Loading for game Minecraft 1.15.2
[19:06:58] [main/INFO]: [FabricLoader] Loading 4 mods: minecraft@1.15.2, carpet-extra@1.3.15, fabricloader@0.7.8+build.189, carpet@1.3.15
[19:06:58] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8 Source=file:/home/admin/mcsmanager/server/server_core/skimit_survival/fabric-server-launch.jar Service=Knot/Fabric Env=SERVER
[19:07:16] [main/WARN]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[19:07:16] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[19:07:16] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[19:07:16] [main/WARN]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[19:07:16] [main/WARN]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[19:07:18] [Server thread/INFO]: Starting minecraft server version 1.15.2
[19:07:18] [Server thread/INFO]: Loading properties
[19:07:18] [Server thread/INFO]: Default game type: SURVIVAL
[19:07:18] [Server thread/INFO]: Generating keypair
[19:07:18] [Server thread/INFO]: Starting Minecraft server on *:26565
[19:07:19] [Server thread/INFO]: Using epoll channel type
[19:07:20] [Server thread/WARN]: **** SERVER IS RUNNING IN OFFLINE/INSECURE MODE!
[19:07:20] [Server thread/WARN]: The server will make no attempt to authenticate usernames. Beware.
[19:07:20] [Server thread/WARN]: While this makes the game possible to play without internet access, it also opens up the ability for hackers to connect with any username they choose.
[19:07:20] [Server thread/WARN]: To change this, set "online-mode" to "true" in the server.properties file.
[19:07:20] [Server thread/INFO]: Preparing level "world"
[19:27:26] [Server thread/INFO]: Preparing spawn area: 34%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 34%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 34%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 34%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 34%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 35%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 35%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 35%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 35%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 35%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 36%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 36%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 36%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 36%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 36%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 37%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 37%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 37%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 37%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 37%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 37%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 38%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 38%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 38%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 38%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 38%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 39%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 39%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 39%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 39%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 39%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 40%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 40%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 40%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 40%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 40%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
[19:27:26] [Server thread/INFO]: Preparing spawn area: 41%
